07/01/2013,"[('The Orioles Sweep The Yankees \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/photo-galleries/2013/07/01/the-orioles-sweep-the-yankees/'), ('The 20 Greatest Doo-Wop Songs (1953-1964) - YouTube', 'http://www.youtube.com/watch?v=qfmhhBh_taU'), ('2013 MLB Schedule 07/01/2013 | FOX Sports', u'http://www.foxsports.com/mlb/schedule?season=2013&date=2013-07-01&seasonType=1'), ('Holiday Inn Baltimore-Inner Harbor - Hotel Reviews &amp; Price ...', 'https://www.tripadvisor.com/Hotel_Review-g60811-d89337-Reviews-or730-Holiday_Inn_Baltimore_Inner_Harbor-Baltimore_Maryland.html'), ('Great - Oriole Park at Camden Yards, Baltimore Traveller ...', 'https://www.tripadvisor.co.uk/ShowUserReviews-g60811-d104307-r165967471-Oriole_Park_at_Camden_Yards-Baltimore_Maryland.html'), ('Yankees Pinstripe plus | New York Post', 'http://nypost.com/2013/07/01/yankees-pinstripe-plus-3/'), ('Great Stay For Yankees Weekend - Review of Renaissance ...', 'https://www.tripadvisor.com/ShowUserReviews-g60811-d89358-r165901071-Renaissance_Baltimore_Harborplace_Hotel-Baltimore_Maryland.html'), ('Review of Hilton Baltimore - tripadvisor.com.au', 'https://www.tripadvisor.com.au/ShowUserReviews-g60811-d1147514-r166122853-Hilton_Baltimore-Baltimore_Maryland.html'), ('Catonsville girl dies during procedure to receive an ...', 'http://www.baltimoresun.com/news/maryland/baltimore-county/catonsville/bs-md-teresa-bartlinski-20130701-story.html'), ('New Md. Law Aims To Crack Down On Toll Scofflaws \\xab CBS ...', 'http://baltimore.cbslocal.com/2013/07/01/new-md-law-aims-to-crack-down-on-toll-scofflaws/')]"
07/02/2013,"[('Ahhh, Club Seats! - Review of Oriole Park at Camden Yards ...', 'https://www.tripadvisor.com/ShowUserReviews-g60811-d104307-r166076148-Oriole_Park_at_Camden_Yards-Baltimore_Maryland.html'), ('Former Orioles pitcher Jake Arrieta wins NL Cy Young Award', 'http://www.baltimoresun.com/sports/bal-former-orioles-pitcher-jake-arrieta-wins-nl-cy-young-award-20151118-story.html'), ('Orioles Trade Jake Arrieta and Pedro Strop to Cubs for ...', 'http://bleacherreport.com/articles/1691801-orioles-trade-jake-arrieta-and-pedro-stropm-to-cubs-for-scott-feldman'), ('Best Places For A Brazilian Blowout In The Baltimore Area ...', 'http://baltimore.cbslocal.com/top-lists/best-places-for-a-brazilian-blowout-in-the-baltimore-area/'), ('Grading Baltimore Orioles-Chicago Cubs Trade Sending \\u2026', 'http://bleacherreport.com/articles/1691823-grading-baltimore-orioles-chicago-cubs-trade-sending-scott-feldman-to-baltimore'), ('Red Sox pause while Orioles improve their pitching - The ...', 'https://www.bostonglobe.com/sports/2013/07/02/red-sox-pause-while-orioles-improve-their-pitching/6Tmmh9UUHDMTKrTNweuRrK/story.html'), ('Orioles strike first, trade for Cubs starter Feldman', 'http://www.usatoday.com/story/sports/mlb/orioles/2013/07/02/scott-feldman-orioles-cubs-trade/2483603/'), ('Orioles trade news: Jake Arrieta, Pedro Strop, and ...', 'http://www.camdenchat.com/2013/7/2/4487056/orioles-trade-jake-arrieta-pedro-strop-cubs-scott-feldman-steve-clevenger'), ('Report: MLB Umpire Let Go After Drug Violation', 'https://www.usatoday.com/story/sports/mlb/2013/07/02/mlb-baseball-umpire-brian-runge-drug-violation/2484859/'), ('One of the best baseball stadiums - Oriole Park at Camden ...', 'https://www.tripadvisor.co.uk/ShowUserReviews-g60811-d104307-r166077274-Oriole_Park_at_Camden_Yards-Baltimore_Maryland.html')]"
07/03/2013,"[('2007 Pan American Games - BR Bullpen', 'http://www.baseball-reference.com/bullpen/2007_Pan_American_Games'), ('Baltimore Orioles acquire Scott Feldman in deal with ...', 'http://www.espn.com/mlb/story/_/id/9444795/baltimore-orioles-acquire-scott-feldman-deal-chicago-cubs'), ('Baltimore Orioles No Hitter, Bob Milacki Mike Flanagan ...', 'http://www.youtube.com/watch?v=pcbT0hzjjQ8'), (""Kris Kross' Chris Kelly died from overdose, autopsy says ..."", 'http://www.cnn.com/2013/07/03/showbiz/chris-kelly-autopsy/index.html'), ('On Tuesday, the Orioles trade Jake Arrieta and Pedro Strop ...', 'http://www.baltimoresun.com/sports/baltimore-sports-blog/bal-sports-blitz-orioles-trade-jake-arrieta-20130703-story.html'), ('Cubs trade Feldman to Orioles, Marmol to Dodgers', 'https://www.yahoo.com/news/cubs-trade-feldman-orioles-marmol-dodgers-013113382.html?ref=gs'), ('Fernandez shows quick reflexes to grab liner - YouTube', 'http://www.youtube.com/watch?v=NeloljCx-1g'), (""Releases | PB's Fantasy Baseball"", 'http://pbfantasybaseball.proboards.com/board/63/releases'), ('Baseball Prospectus', 'http://www.baseballprospectus.com/author/john_perrotto/'), ('The Twins give Mariano Rivera the absolute best gift yet ...', 'http://mlb.nbcsports.com/2013/07/03/the-twins-give-mariano-rivera-the-absolute-best-gift-yet/')]"
07/04/2013,"[('Best Bars For Groups In Baltimore \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/top-lists/best-bars-for-groups-in-baltimore/'), ('So you wanna work in baseball, huh? | HardballTalk', 'http://mlb.nbcsports.com/2013/07/04/so-you-wanna-work-in-baseball-huh/'), ('White Sox Win in 9th on Homer by Dunn', 'http://www.nytimes.com/2013/07/05/sports/baseball/white-sox-win-in-9th-on-homer-by-dunn.html'), ('Dundalk\\u2019s Fourth Of July Parade Is An Annual Family ...', 'http://baltimore.cbslocal.com/2013/07/04/dundalks-fourth-of-july-parade-is-an-annual-family-friendly-affair/'), ('7/2/13: Bailey overwhelms Giants for second no-hitter ...', 'http://www.youtube.com/watch?v=rs_sKwbZk7w'), ('New Hooded Oriole Feeder--They Like It - YouTube', 'http://www.youtube.com/watch?v=hWWWtgKMuWI'), ('Baltimore Orioles New Era MLB 2013 July 4th Stars ...', 'https://www.lids.com/baltimore-orioles-new-era-mlb-2013-july-4th-stars-stripes-59fifty-cap/20525450'), ('Brian Graham - BR Bullpen - Baseball-Reference.com', 'http://www.baseball-reference.com/bullpen/Brian_Graham'), ('The Impressive 2013 Orioles Should Be Sending 3 All ...', 'https://mlbreports.com/2013/07/04/bal3/'), ('Yankees Thrash Twins to Complete 4-Game Sweep', 'http://www.nytimes.com/2013/07/05/sports/baseball/yankees-thrash-twins-to-complete-4-game-sweep.html')]"
07/05/2013,"[('Davis, Drafted by Yankees, Breaks Out With Orioles - The ...', 'http://www.nytimes.com/2013/07/06/sports/baseball/davis-drafted-by-yankees-breaks-out-with-orioles.html'), ('Judge Temporarily Blocks Ocean City Noise Ordinance', 'http://baltimore.cbslocal.com/2013/07/05/judge-temporarily-blocks-ocean-city-noise-ordinance/'), ('Illegal fireworks cause two Harford building fires ...', 'http://www.baltimoresun.com/news/maryland/harford/aberdeen-havre-de-grace/ph-ag-illegal-fireworks-0710-20130705-story.html'), ('For Mets Draft Class, Dreams Didn\\u2019t Last Long in Minors ...', 'http://www.nytimes.com/2013/07/06/sports/baseball/for-mets-draft-class-dreams-didnt-last-long-in-minors.html'), ('Orioles closer Jim Johnson blows sixth save in loss to ...', 'http://www.baltimoresun.com/sports/orioles/bal-orioles-closer-jim-johnson-blows-sixth-save-in-loss-to-yankees-20130705-story.html'), ('Woman Drowns In Pool In Edgewater \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/2013/07/05/woman-drowns-in-pool-in-edgewater/'), ('David Gray - ""You\'re The World To Me"" - YouTube', 'http://www.youtube.com/watch?v=KxDdEL4rwNA'), ('Vernon Wells, Ivan Nova help New York Yankees beat ...', 'https://www.thestar.com/sports/baseball/2013/07/05/vernon_wells_ivan_nova_help_new_york_yankees_beat_baltimore_orioles.html'), ('Sportswriter basically accuses Chris Davis of using PEDs ...', 'http://mlb.nbcsports.com/2013/07/05/sportswriter-basically-accuses-chris-davis-of-using-peds/'), ('Could Babe Ruth make the adjustment to today\\u2019s game ...', 'http://mlb.nbcsports.com/2013/07/05/could-babe-ruth-make-the-adjustment-to-todays-game/')]"
07/06/2013,"[('Yankees\\u2019 Jeter Enjoys Visit to Mountains but Hopes for ...', 'http://www.nytimes.com/2013/07/07/sports/baseball/yankees-jeter-enjoys-visit-to-mountains-but-hopes-for-short-stay.html'), ('The Athletics\\u2019 Sweet Smell of Victory - The New York Times', 'http://www.nytimes.com/2013/07/07/sports/baseball/the-athletics-sweet-smell-of-victory.html'), ('8 Baltimore Orioles on the Verge of Historic Achievements ...', 'http://bleacherreport.com/articles/1695156-eight-orioles-on-the-verge-of-historic-achievements'), ('Andy Pettitte ties Bob Gibson as Yankees edge Orioles', 'http://www.usatoday.com/story/sports/mlb/2013/07/06/yankees-beat-orioles-andy-pettitte-chris-davis/2495435/'), (""Botte: Mo, Cano likely Bombers' only All-Stars in 'stripes ..."", 'http://www.nydailynews.com/sports/baseball/yankees/botte-mo-cano-bombers-all-stars-stripes-article-1.1391563'), ('Wells\\u2019s Bases-Loaded Walkoff Carries Yankees Over Orioles ...', 'https://www.bloomberg.com/news/articles/2013-07-06/wells-s-bases-loaded-walkoff-carries-yankees-over-orioles-3-2'), ('Former Baltimore Oriole Catcher Chris Hoiles Joins Bruce ...', 'http://baltimore.cbslocal.com/2013/07/06/former-baltimore-oriole-catcher-chris-hoiles-joins-bruce-cunningham-to-discuss-the-state-of-the-team/'), ('Class A Short Season Scoreboard | MiLB.com Scoreboard ...', u'http://www.milb.com/scoreboard/index.jsp?sid=milb&sc=asx&ymd=20130706'), (""7/4/13: Dunn's walkoff gives White Sox win on Fourth \\u2026"", 'http://www.youtube.com/watch?v=IAxYDHRPKLw'), ('Four players to represent the Orioles on American League ...', 'http://articles.baltimoresun.com/2013-07-06/sports/bal-four-players-to-represent-the-orioles-on-american-league-allstar-team-20130706_1_first-baseman-chris-davis-adam-jones-manny-machado')]"
07/07/2013,"[('Yankees vs. Orioles | Newsday', 'http://www.newsday.com/sports/baseball/yankees/yankees-vs-orioles-1.5633020'), (""Orioles vs. Yankees Video: Watch Manny Machado's Unreal ..."", 'http://bleacherreport.com/articles/1696329-orioles-vs-yankees-video-watch-manny-machados-unreal-throw-vs-new-york'), ('Manny Machado Robs Luis Cruz Of Hit With Outstanding ...', 'http://www.huffingtonpost.com/2013/07/07/manny-machado-luis-cruz-throw-out-video_n_3558600.html'), ('Manny Machado 2013 Highlights - YouTube', 'http://www.youtube.com/watch?v=_aPXE-2g5Ws'), ('Orioles Davis Tops All-Stars, Cardinals Molina Is NL ...', 'https://www.bloomberg.com/news/articles/2013-07-07/orioles-davis-leads-all-star-voting-molina-tops-nl-correct-'), ('Computer mouse inventor Douglas Engelbart dies - CNN.com', 'http://www.cnn.com/2013/07/03/tech/mouse-inventor-dies/index.html'), (""Davis tops fan vote, O's have 3 All-Star starters"", 'https://www.yahoo.com/news/davis-tops-fan-vote-os-3-star-starters-225855134.html'), ('2013 All-Star Game -- Chris Davis of Baltimore Orioles ...', 'http://www.espn.com/mlb/allstar13/story/_/id/9455259/2013-all-star-game-chris-davis-baltimore-orioles-draws-most-fan-votes-start-all-star-game'), ('MLB All-Star Game: Latinos Dominate Starting Lineup', 'http://www.foxnews.com/sports/2013/07/07/mlb-all-star-game-latinos-dominate-starting-lineups.html'), ('Orioles acquire Alex Liddi from Mariners - MLB Daily Dish', 'http://www.mlbdailydish.com/2013/7/7/4500158/orioles-acquire-alex-liddi-from-mariners')]"
07/08/2013,"[('How To Buy Roof Deck Bar Stool Seats at Camden Yards', 'http://thebaltimorechop.com/2013/07/08/orioles-bar-stool-seats/'), ('Yankees\\u2019 Nova Acting and Pitching Like a King of the Mound ...', 'http://www.nytimes.com/2013/07/09/sports/baseball/yankees-nova-acting-and-pitching-like-a-king-of-the-mound.html'), (""Manny Machado's Top 10 Plays as a Baltimore Oriole ..."", 'http://www.bleacherreport.com/articles/1696642-manny-machados-top-ten-plays-as-an-oriole'), ('Rangers watch Chris Davis thrive in Baltimore', 'https://www.usatoday.com/story/sports/mlb/orioles/2013/07/08/rangers-watch-chris-davis-thrive-in-baltimore/2500829/'), ('Black Christians = Uncle Toms - YouTube', 'http://www.youtube.com/watch?v=vLwUA3CHumk'), ('Orioles\\u2019 Chris Davis Joins MLB Home Run Derby on Cano\\u2019s AL ...', 'https://www.bloomberg.com/news/articles/2013-07-08/orioles-davis-joins-cano-on-al-squad-for-mlb-s-home-run-derby'), (""Gino's closes King of Prussia location"", 'http://www.philly.com/philly/blogs/the-insider/Ginos-closes-KoP-location.html'), ('DET@CLE: Prince turns two in unassisted play - YouTube', 'http://www.youtube.com/watch?v=vfvelrAzTu8'), ('Wabash College Athletics - All-Star Baseball Series ...', 'http://sports.wabash.edu/news/2013/7/8/BB_0708134110.aspx'), ('Inside The Vikings Equipment Room', 'http://www.vikings.com/media-vault/videos/Inside-The-Vikings-Equipment-Room/42b2994c-1ade-433c-8fa9-a88cc723f878')]"
07/09/2013,"[('A New Life for the Mets Prospect Dominic Smith - The New ...', 'http://www.nytimes.com/2013/07/10/sports/baseball/a-new-life-for-the-mets-prospect-dominic-smith.html'), ('1977 ALCS, Game 5: Yankees, Royals fracas - YouTube', 'http://www.youtube.com/watch?v=vbdvlX1j77w'), ('Funny obits bring new life to a dying art - CNN.com', 'http://www.cnn.com/2013/07/06/living/viral-obits/index.html'), (""'Baseball Wives' Anna Benson in bulletproof vest breaks ..."", 'http://www.nydailynews.com/news/crime/baseball-wives-anna-benson-arrested-breaking-estranged-husband-kris-benson-house-article-1.1393203'), ('Rick Reilly basically accuses Chris Davis of PED use ...', 'http://www.sbnation.com/mlb/2013/7/9/4506612/ricky-reilly-chris-davis-PEDs-orioles'), ('Davis In Home Run Derby \\u2013 Navarro College Athletics', 'http://www.navarrocollege.edu/athletics/2013/07/09/davis-in-home-run-derby/'), ('Rangers vs. Orioles Wrapup | 07/09/13 | MLB.com', 'http://m.mlb.com/gameday/rangers-vs-orioles/2013/07/09/348091/final'), (""Jones' clutch homer puts O's up in ninth - YouTube"", 'http://www.youtube.com/watch?v=o8TnFiUz0W8'), ('Baltimore Orioles: Can They Return To The Playoffs?', 'http://fansided.com/2013/07/09/baltimore-orioles-can-they-return-to-the-playoffs/'), ('Oh my stars and garters, what if an All-Star tests ...', 'http://mlb.nbcsports.com/2013/07/09/oh-my-stars-and-garters-what-if-an-all-star-tests-positive-for-drugs/')]"
07/10/2013,"[(""Chen comes back strong and Reimold homers in Orioles' 6-1 ..."", 'http://www.baltimoresun.com/sports/orioles/bal-orioles-rangers-20130710-story.html'), ('Orioles Arms And Bats Fall Silent \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/2013/07/10/orioles-arms-and-bats-fall-silent/'), ('Beltre hits 2 HRs to lead Rangers over Orioles 8-4', 'https://www.yahoo.com/news/beltre-hits-2-hrs-lead-rangers-over-orioles-021224115.html'), ('The forgotten all-star game: 50 years ago, baseball\\u2019s ...', 'http://www.nydailynews.com/news/national/forgotten-all-star-game-50-years-baseball-latino-legends-played-polo-grounds-game-article-1.1395064'), ('Rangers vs. Orioles Wrapup | 07/10/13 | MLB.com', 'http://m.mlb.com/gameday/rangers-vs-orioles/2013/07/10/348106/final'), ('1982 ALCS Gm5: Brewers advance to World Series - \\u2026', 'http://www.youtube.com/watch?v=sqFzAKsBQcE'), ('New York Yankees Affiliates Scoreboard | MiLB.com ...', u'http://www.milb.com/scoreboard/index.jsp?sid=milb&org=147&ymd=20130710'), (""Escobar's pre-game handshake routine - YouTube"", 'http://www.youtube.com/watch?v=p8E8_O77yhY'), ('Why the Orioles promoted Josh Stinspm - Baltimore Sun', 'http://www.baltimoresun.com/sports/orioles/blog/bal-why-the-orioles-promoted-josh-stinspm-20130710-story.html'), ('Hunter Wright Stadium information | Kingsport Mets Hunter ...', u'http://www.milb.com/content/page.jsp?ymd=20130710&content_id=53308556&sid=t506&vkey=team1')]"
07/11/2013,"[(""Cano doesn't like Nunez on his side of second - YouTube"", 'http://www.youtube.com/watch?v=zuQ011D1xsA'), (""Orioles' Chris Davis denies ever using steroids or ..."", 'http://www.baltimoresun.com/sports/orioles/blog/bal-chris-davis-denies-ever-using-steroids-or-performance-enhancing-drugs-20130711-story.html'), ('Rangers vs. Orioles Wrapup | 07/11/13 | MLB.com', 'http://m.mlb.com/gameday/rangers-vs-orioles/2013/07/11/348120/final'), ('MLB Recap - Texas Rangers at Baltimore Orioles - Jul 11 ...', 'http://www.cbssports.com/mlb/gametracker/recap/MLB_20130711_TEX@BAL/davis-belts-no-34-orioles-gonzalez-stops-rangers'), ('Chris Davis and Brian Roberts homer and Miguel Gonzalez ...', 'http://www.baltimoresun.com/sports/orioles/bal-orioles-rangers-20130711-story.html'), ('Buster Posey of San Francisco Giants leads MLB jersey sales', 'http://www.espn.com/mlb/story/_/id/9469926/buster-posey-san-francisco-giants-leads-mlb-jersey-sales'), ('Chris Davis sets career high with 34th home run', 'http://www.usatoday.com/story/sports/mlb/2013/07/11/chris-davis-brian-roberts-homer-orioles-beat-rangers/2510849/'), ('MLB\\u2019s top-selling jerseys: Buster Posey and Mariano Rivera ...', 'http://mlb.nbcsports.com/2013/07/11/buster-posey-mariano-rivera-are-mlbs-top-selling-jerseys/'), ('Frontier Field Upcoming Events | Rochester Red Wings ...', u'http://www.milb.com/content/page.jsp?ymd=20130711&content_id=53454306&sid=t534&vkey=team1'), ('2013 MLB Schedule 07/11/2013 | FOX Sports', u'http://www.foxsports.com/mlb/schedule?season=2013&date=2013-07-11&seasonType=1')]"
07/12/2013,"[('Davis y Roberts jonronean en triunfo de Orioles - Yahoo', 'https://www.yahoo.com/news/davis-y-roberts-jonronean-en-triunfo-orioles-002513033.html?ref=gs'), ('Mike Flacco launching football career at University of New ...', 'http://www.baltimoresun.com/sports/ravens/ravens-insider/bal-mike-flacco-launching-football-career-at-university-of-new-haven-20130712-story.html'), ('Alex Rodriguez meets with MLB Biogenesis investigators', 'https://www.usatoday.com/story/sports/mlb/yankees/2013/07/12/alex-rodriguez-meets-with-mlb-biogenesis-investigators/2513937/'), ('Blue Jays blown out by Orioles | Toronto Star', 'https://www.thestar.com/sports/bluejays/2013/07/12/blue_jays_blown_out_by_orioles.html'), ('Live updates: Blue Jays vs. Orioles | Toronto Star', 'https://www.thestar.com/sports/baseball/2013/07/12/live_updates_blue_jays_vs_orioles.html'), (""Joe Flacco's brother, Mike, trades baseball for football ..."", 'http://www.nfl.com/news/story/0ap1000000217307/article/joe-flaccos-brother-mike-trades-baseball-for-football'), ('Blue Jays vs. Orioles Wrapup | 07/12/13 | MLB.com', 'http://m.mlb.com/gameday/blue-jays-vs-orioles/2013/07/12/348135/final'), ('Baltimore Orioles Player Gives Back To Boys &amp; Girls\\u2019 Club ...', 'http://baltimore.cbslocal.com/2013/07/12/baltimore-oriole-gives-back-to-boys-girls-club/'), ('The 50 Greatest MLB All-Star Game Moments of All Time ...', 'http://www.bleacherreport.com/articles/1701134-the-50-greatest-mlb-all-star-game-moments-of-all-time'), ('Chicago Cubs Affiliates Scoreboard | MiLB.com Scoreboard ...', u'http://www.milb.com/scoreboard/index.jsp?sid=milb&org=112&ymd=20130712')]"
07/13/2013,"[('Blue Jays vs. Orioles Wrapup | 07/13/13 | MLB.com', 'http://m.mlb.com/gameday/blue-jays-vs-orioles/2013/07/13/348152/final'), ('Orioles Chris Davis is an All-Star with fans ...', 'http://articles.baltimoresun.com/2013-07-13/features/bs-sc-davis-appeal-0714-20130713_1_crush-davis-good-guy-nice-guy'), ('The Houston Astros and Toronto Blue Jays want to move ...', 'http://www.wptv.com/sports/the-houston-astros-and-toronto-blue-jays-want-to-move-their-spring-training-to-palm-beach-gardens'), ('Jason Hammel struggles again as Orioles fall, 7-3, to Blue ...', 'http://www.baltimoresun.com/sports/orioles/bs-sp-orioles-blue-jays-0714-20130713-story.html'), ('How Will This Years Home Run Derby Play Out At Citi Field ...', 'https://mlbreports.com/2013/07/13/asghr/'), ('Chris Davis hits 36th HR but Blue Jays beat Orioles 7-3', 'http://www.usatoday.com/story/sports/mlb/orioles/2013/07/13/chris-davis-reggie-jackson-baltimore-orioles-toronto-blue-jays/2514817/'), ('Randy Bass - BR Bullpen - Baseball-Reference.com', 'http://www.baseball-reference.com/bullpen/Randy_Bass'), ('Bjorn Ra (@BjornRa33) | Twitter', 'https://twitter.com/BjornRa33'), ('Best Weekend Getaways In The Baltimore Area', 'http://baltimore.cbslocal.com/top-lists/best-weekend-getaways-in-the-baltimore-area/'), (""Orioles' All-Star presence proves they 'have really turned ..."", 'http://articles.baltimoresun.com/2013-07-13/sports/bs-sp-orioles-all-star-history-20130713_1_three-orioles-brooks-robinson-all-star-game')]"
07/14/2013,"[(""Orioles' All-Star starters all came via trades executed by ..."", 'http://www.baltimoresun.com/sports/orioles/bs-sp-orioles-all-star-trades-macphail-20130714-story.html'), ('Orioles 2013 First Half Home Runs - YouTube', 'http://www.youtube.com/watch?v=A8TGDUZuSaU'), ('Baltimore Orioles trade rumors: possible pitching targets', 'http://isportsweb.com/2013/07/14/baltimore-orioles-to-add-more-pitching/'), (""Orioles' All-Star starters all came via trades executed by ..."", 'http://articles.baltimoresun.com/2013-07-14/sports/bs-sp-orioles-all-star-trades-macphail-20130714_1_adam-jones-chris-tillman-erik-bedard'), ('Baltimore Orioles All-Stars 2013 - YouTube', 'http://www.youtube.com/watch?v=tjgAIFbTxQE'), ('Davis powers 37th homer before break \\u2013 Navarro College ...', 'https://www.navarrocollege.edu/athletics/2013/07/14/davis-powers-37th-homer-before-break/'), ('Scott Feldman beats Toronto for first win as Oriole', 'http://www.usatoday.com/story/sports/mlb/orioles/2013/07/14/scott-feldman-wins-first-baltimore-toronto/2516243/'), ('Davis takes low-key approach for Derby \\u2013 Navarro College ...', 'https://www.navarrocollege.edu/athletics/2013/07/14/davis-takes-low-key-approach-for-derby/'), ('Blue Jays vs. Orioles Wrapup | 07/14/13 | MLB.com', 'http://m.mlb.com/gameday/blue-jays-vs-orioles/2013/07/14/348166/final'), ('Josh Johnson falters as Jays fall to Orioles | Toronto Star', 'https://www.thestar.com/sports/bluejays/2013/07/14/josh_johnson_falters_as_jays_fall_to_orioles.html')]"
07/15/2013,"[('Cuban right-hander Miguel Alfredo Gonzalez free to sign ...', 'http://mlb.nbcsports.com/2013/07/15/cuban-right-hander-miguel-alfredo-gonzalez-free-to-sign-with-mlb-team/'), ('Orioles hope to host 2016 All-Star Game - Baltimore Sun', 'http://www.baltimoresun.com/sports/orioles/bs-sp-orioles-all-star-game-host-0716-20130715-story.html'), ('Chris Davis takes center stage at Home Run Derby', 'http://www.usatoday.com/story/sports/mlb/allstar/2013/07/15/chris-davis-baltimore-orioles-all-star-game-home-run-derby-american-league/2518683/'), ('Orioles\\u2019 Davis Ties Jackson\\u2019s Home Run Record by All-Star ...', 'https://www.bloomberg.com/news/articles/2013-07-15/orioles-davis-ties-jackson-s-home-run-record-by-all-star-break'), (""Lea Michele silent on 'devastating' news of Monteith's ..."", 'http://www.cnn.com/2013/07/14/showbiz/cory-monteith-girlfriend/index.html'), ('Lincecum throws his first career no-hitter - YouTube', 'http://www.youtube.com/watch?v=mBjo4Dmsmok'), (""'Glee' star Cory Monteith found dead in hotel in Canada - CNN"", 'http://www.cnn.com/2013/07/14/showbiz/glee-star-dead/index.html'), ('Flex &amp; Fireworks Packs | Akron RubberDucks Tickets', u'http://www.milb.com/content/page.jsp?ymd=20130715&content_id=53847382&sid=t402&vkey=tickets'), ('Selecting All-Time All-Star Rosters for Both MLB Leagues ...', 'http://bleacherreport.com/articles/1703876-selecting-all-time-all-star-rosters-for-both-mlb-leagues'), (""The Orioles' All-Star redemption - Baltimore Sun"", 'http://www.baltimoresun.com/news/opinion/editorial/bs-ed-orioles-all-stars-20130715-story.html')]"
07/16/2013,"[(""Cal Ripken's $30 Million Baseball Brand - Forbes"", 'https://www.forbes.com/sites/christinasettimi/2013/07/16/cal-ripkens-30-million-baseball-brand/'), (""Adam Jones gets mic'd up at the 2013 Home Run Derby"", 'http://www.youtube.com/watch?v=qiq2t5wXO9A'), ('For AL and Rivera, All-Star Game pitch-perfect', 'https://www.usatoday.com/story/sports/mlb/allstar/2013/07/16/2013-mlb-all-star-game-american-league-defeats-national-league/2523561/'), ('Slugger Chris Davis Reveals True Power Source - \\u2026', 'http://www.youtube.com/watch?v=bw_McWUr6hQ'), (""Trout, Harper, Machado: MLB's naturals - USA TODAY"", 'http://www.usatoday.com/story/sports/mlb/2013/07/16/mlb-all-stars-mike-trout-bryce-harper-manny-machado/2519943/'), ('Hialeah\\u2019s Manny Machado a young All-Star with poise of a ...', 'http://www.miamiherald.com/sports/mlb/miami-marlins/article1953281.html'), ('Bark in the Park Guidelines | Williamsport Crosscutters ...', u'http://www.milb.com/content/page.jsp?ymd=20130716&content_id=53915688&sid=t449&vkey=tickets'), ('Orioles: High Flying Birds', 'http://birdswatcher.com/2013/07/16/orioles-high-flying-birds/'), ('2 Pencil Signed Framed Prints : EBTH', 'https://www.ebth.com/items/286621-2-pencil-signed-framed-prints'), ('Baseball Prospectus | Baseball ProGUESTus: The Secret ...', 'http://www.baseballprospectus.com/article.php?articleid=21234')]"
07/17/2013,"[('A Baseball Park Crackling With Life on a National Stage ...', 'http://www.nytimes.com/2013/07/17/sports/baseball/all-star-game-gives-the-mets-a-glimpse-of-a-packed-citi-field.html'), (""Orioles' Manny Machado is in rare company as he chases ..."", 'http://www.baltimoresun.com/sports/orioles/bs-sp-orioles-manny-machado-doubles-0718-20130717-story.html'), ('8/22/07 - Rangers score 30 Runs - Highlights (30-3 \\u2026', 'http://www.youtube.com/watch?v=0e7Ws5nAWXk'), ('Predicting the All-2017 fantasy team - ESPN.com', 'http://www.espn.com/fantasy/baseball/story/_/id/9482505/mike-trout-manny-machado-bryce-harper-clayton-kershaw-jurickson-profar-lead-all-2017-fantasy-team'), ('Clap If You Believe In Roger Maris : NPR', 'http://www.npr.org/2013/07/17/202642115/clap-if-you-believe-in-roger-maris'), ('Rockies, Orioles, Indians, Marlins, Royals and Brewers win ...', 'http://www.foxnews.com/sports/2013/07/17/rockies-orioles-indians-marlins-royals-and-brewers-win-lottery-for-draft-picks.html'), ('MLB: From Baltimore To Yasiel Puig, Stories To Watch In ...', 'http://www.foxnews.com/sports/2013/07/17/mlb-from-baltimore-to-yasiel-puig-stories-to-watch-in-second-half.html'), ('Orioles analysis: OPS by position compared to rest of ...', 'http://www.camdenchat.com/2013/7/17/4527112/baltimore-orioles-analysis-ops-by-position-american-league-chris-davis'), ('Grading the Yankees: Midseason report cards - NY Daily News', 'http://www.nydailynews.com/sports/baseball/yankees/grading-yankees-midseason-report-cards-article-1.1401865'), ('Ruthven Signed Owl Lithograph : EBTH', 'https://www.ebth.com/items/388841-ruthven-signed-owl-lithograph')]"
